Project,Sample Year,Observation Date,District,Sub District,Location,ASLProjectType,Gear,Mesh,Period,Run,Sex Determination Method,Card No,Fish Num,Sex,Length,Length Type,Age Fresh,Age Salt,Total Age,Age Error,Aging Structure
Kogrukluk River Escapement,2018,7/26/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,21,5,male,476,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/26/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,21,6,male,509,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/26/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,21,7,male,623,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/26/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,21,8,female,775,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/26/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,21,9,male,647,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/26/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,21,10,male,504,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/26/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,22,1,male,602,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/26/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,22,2,female,810,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/26/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,22,3,male,672,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,1,female,806,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,2,female,779,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,3,female,842,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,4,male,527,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,5,male,404,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,6,male,371,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,7,male,374,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,8,male,694,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,9,male,621,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/27/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,23,10,male,770,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,1,male,503,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,2,female,824,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,3,male,599,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,4,female,828,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,5,male,730,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,6,male,563,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,7,female,861,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,8,female,841,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,9,female,829,Mid-eye to fork of tail,2,3,6,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,24,10,male,642,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,25,1,female,783,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,25,2,male,677,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,25,3,male,692,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/28/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,25,4,male,375,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,1,male,634,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,2,male,661,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,3,female,791,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,4,male,620,Mid-eye to fork of tail,,,,Illegible,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,5,male,714,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,6,male,716,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,7,female,735,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,8,female,815,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,9,female,759,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,26,10,female,712,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,27,1,male,609,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,27,2,male,481,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/29/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,27,3,male,577,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/30/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,28,1,male,601,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/30/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,28,2,male,542,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/30/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,28,3,male,580,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/30/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,28,4,male,674,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/30/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,28,5,male,549,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,1,male,487,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,2,female,708,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,3,male,389,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,4,male,658,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,5,female,671,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,6,male,607,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,7,male,597,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,8,male,614,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,9,male,654,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,7/31/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,29,10,female,819,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,1,male,377,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,2,female,819,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,3,male,368,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,4,female,749,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,5,male,554,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,6,female,787,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,7,male,377,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,8,male,630,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,9,male,398,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2018,8/1/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,30,10,male,735,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,8/3/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,31,1,female,786,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,8/6/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,32,1,female,745,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,8/6/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,32,2,male,645,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,8/6/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,32,3,male,524,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,8/6/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,32,4,female,801,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,8/6/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,32,5,male,768,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,8/6/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,32,6,male,634,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2018,8/6/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,32,7,male,605,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,8/7/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,33,1,male,388,Mid-eye to fork of tail,,1,,"no fresh water age, only salt water",scale
Kogrukluk River Escapement,2018,8/7/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,33,2,female,744,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2018,8/7/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,33,3,male,645,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2018,8/7/2018,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,33,4,male,582,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,6/27/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,1,1,male,680,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,6/28/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,2,1,male,520,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kogrukluk River Escapement,2019,6/28/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,2,2,male,614,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kogrukluk River Escapement,2019,6/28/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,2,3,male,634,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,6/28/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,2,4,male,622,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/1/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,3,1,male,758,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/2/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,4,1,male,675,Mid-eye to fork of tail,,3,,"no fresh water age, only salt water",scale
Kogrukluk River Escapement,2019,7/2/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,4,2,male,745,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/2/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,4,3,male,613,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/2/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,4,4,male,577,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/2/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,4,5,female,865,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,1,male,657,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,2,male,673,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,3,male,793,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,4,male,498,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,5,male,635,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,6,male,685,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,7,male,646,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,8,male,677,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,9,male,632,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,5,10,male,539,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,6,1,female,844,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,6,2,male,628,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,6,3,male,533,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,6,4,male,596,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/3/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,6,5,male,527,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,1,male,603,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,2,male,575,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,3,female,789,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,4,male,695,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,5,male,561,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,6,male,558,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,7,female,838,Mid-eye to fork of tail,1,4,6,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,8,male,387,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,9,male,562,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,7,10,male,645,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,8,1,male,504,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,8,2,male,590,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,8,3,male,556,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,8,4,male,522,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,8,5,male,538,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,8,6,female,730,Mid-eye to fork of tail,1,3,5,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,8,7,male,546,Mid-eye to fork of tail,1,2,4,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,8,8,male,460,Mid-eye to fork of tail,1,1,3,,scale
Kogrukluk River Escapement,2019,7/5/2019,Kuskokwim,,Kogrukluk River,Escapement,Weir,,,Single Run,External,8,9,male,540,Mid-eye to fork of tail,1,2,4,,scale
